start,end,text
326.12,358.12," Je vous l'ai dit, je vous l'aime un petit peu pour ceux d'entre vous. Il ne voit pas très bien notamment ceux qui font la vie aux conférences sur téléphone ou sur tablette, un proie à 24 heures. Voici les dates du scéninaire. Mais, on va essayer d'aller un petit peu plus loin si vous, mais vous, les bien. Ça va se dire, vous l'avez dit, est-ce que quelqu'un a une idée ? Vous avez beaucoup cherché. Alors, il y a deux personnes qui le sèvent"
358.12,390.12," dans les autres. Deux personnes. C'est marjorie et Julien. Maintenant, tout le monde sait qu'ils sont à moitié mes complices. Le courage avant. Qui a deux idées ? En bref, elle me dit ton, Michel Laurent me dit, mais quel Laurent ? Je ne sais pas les justes écrit Laurent. Je ne sais pas quel Laurent, ils nous en avons beaucoup déloren. Eric, nous, châtez-le-ron, poissiez, puis du fou. Alors, puis du fou, non. Tu vas être un cerveau, nous s'fautitient"
390.12,421.12," le phénom, puis du fou, mais ça n'a pas pu se faire. Parce que le pu du fou a des horaires, pardon, des dates d'ouverture très restreints. Ça n'a pas pu chier au pu du fou, mais c'était le plan. Alors, Rigine, c'était le plan. Pour de raison, on peut se qu'il y ait tout le monde, moi, j'y suis jamais allé. Mais tout le monde dit, c'est super, super, super génial. Et puis c'était dans la moitié nord de la France. On s'est de faire une année dans le nord, une année dans le sud. Et cette année, ça devait être dans la moitié nord. Puis du fou, ça connaît."
421.12,458.12," Donc non, c'est un puif. Forge les on, le tout qu'est. Alors ça, c'est norme. Par la Bretagne et la moitié nord, oui. Pour une tescier, à trouver, me dis ma jury, elle me l'a dit, c'est après-midi. Mais je n'allais pas confirmer. Donc elle ne sait pas qu'elle a raison. Mais pour Rine a raison. Elle ne l'a pas dit dans le chat aujourd'hui. Mais Corine avait dit dans le chat, la semaine dernière, on la semaine avant. Elle avait effectivement deux années. Je n'ai pas vendu la mèche. Mais Corine a été la toute première de tout le raison à deux années où ça allait se faire."
458.12,490.12," Donc, Pearl, Chapeau-Helle. Alors, je suis un petit peu trop donc la douverne. Donc, je vais aller ici. Alors, pointier au futuroscopement. Futuroscop, un chercheur du pointout. Ne. Alors, attendez. Je vais couper le partage."
490.12,521.12," La première de l'une, le premier de l'une, le premier de l'une, ni la part Corine qui a gagné de toute manière. Elle aura pris comme en vire, au sedigne 3D avant après. Le premier qui gagne en plus, gagne à au sedigne 3D avant après pour au mandat. Pour au mandat, un mandat exclusif,"
521.12,552.12," au mandat, je sais pas, joli. Vous pourrez en avoir. Alors, je vais aller près tout le monde à ouvrir une Google image. Alors, il ne faut pas seulement me dire le nom de la société. Il faut me dire où ça va se trouver. Je partage dans l'écran. Pour l'écran, allez."
552.12,582.12," Son monordinateur est un peu capré que je suis aujourd'hui. Voilà. Oh, un dit, c'est mes bons. Il arrive, il arrive, il arrive. Tu vois, sur mon écran de contrôle, que pointes, si on vous a verré mes cran noirs. Voilà. Un dit, c'est mes bons. Un dit, c'est mes rôles. Il est très important, c'est pas le fini, OK."
582.12,613.12," Un dit, c'est mes autres. Très le bourge. Mon petit forêt sera senti de guérante, des bois fran, bretagne, la cabane des louffres. Marjorie, c'est, ben oui, bien sûr. L'eau d'un non, un, un, un, un, un, un, un, Pierre a trouvé. Pierre a trouvé Pierre du Nord, du chevala,"
613.12,644.12," Pierre a trouvé il s'agit de centerfax, le bois au d'un. Que vous voyez ici, domaine le bois au d'un, voici toutes les photos. centerfax, le bois au d'un avec, vous le voyez, mon sovi, qui est ici, je ne parle pas du bien mal avec le berre, bien sûr. Jamais je ne peux pas réunir, non, je ne veux pas réunir. Je la dis, il est ici."
644.12,674.12," Donc, voici où ça va se faire cette année centerfax, le bois au d'un. Alors, qu'est-ce que vous en pensez déjà ? Bonne nouvelle, beau, génial. Top, génial, super, génial, belle, bien sûr, amélie, mais oui, mais je fais des efforts, des efforts, cristal nous mette plein de smiley super longtemps, bien, bonne nouvelle, je ne connais pas, donc c'est très bien."
674.12,705.12," Ah ben oui, ça fait. Alors ça, on reconnaît bien les prix positives de zéro viti. Je ne connais pas, je sais pas, on sait donc c'est une bonne chouette, une bonne opportunité de découvrir des nouvelles choses. Donc elle vit, alors c'est un petit peu, c'est loin pour le nord, oh Pierre, c'est loin pour le nord. Pas si loin que ça, la dernière fois, c'était à Arla. Donc, du nord, à Arla, là c'était vraiment loin. Alors, si dans quelle vie, c'est juste un dessous de poitier. C'est un petit patlin, je ne sais pas, on ne connaît plus le nom, je ne l'ai oublié, si je suis allé, hein."
705.12,736.12," J'ai suivi l'allé, mais je oublié le nom. Donc on va chercher ça que tu es sur Google ensemble. Hop hop, faites par le droit. J'écris la part au coin, là. La vraie précise, binbanbon, et..."
737.12,769.12," Vous voyez, c'est ça, une cinéraire. On s'en va regarder combien le temps ça fait pour Pierre. Route. Des trois moutiers à mortons. Et ta mortons, alors si je désume, regarder, c'est un petit peu aussi de poitier. Alors pour Beatrice, ce sera pratique. C'est la passion beaucoup de route. C'est ce que vous voyez, c'est un petit peu..."
769.12,799.12," Au nord de côté, je suis moi, je veux dire, je suis mais c'est un petit peu au nord de poitier. Donc pour Beatrice, ce n'est pas loin, mais pour corriger mon plus, que juste enfin, à peu près, juste à côté, pour Michael Eganman, ce n'est pas très très loin. Donc tous les gens qui viennent de cette région, c'est vrai qu'on est pas mal implantés ici, et pas trop loin. Alors pour la mi-quiète, Pierre vient de la santé légère, et il est demandé, va l'ancienne..."
799.12,833.12," On va regarder combien ça fait pour Pierre. Pour Pierre, quand même, c'est un quart 31. Un quart 1, oui, ça fait quand même de la route. Mais ça, on a prévu les amis. Vous allez comprendre pourquoi. On a prévu... C'est pour ça qu'elle rigide où on est certaine, un 10 mardi, pour que les gens puissent venir tranquillement le 10 morts. Vous allez comprendre. Mais pour Pierre, il faut venir de Valanciennes, mais... Si je rajoute un poule sur un lois,"
836.12,870.12," un poule sur un terme oise, que je fais un démarrage de simple pour Valanciennes, peut-être que Pierre peut aller à simple. Et ensuite, un convoit de surage avec les copains de simple. Et là-bas, vous louez un milibus et pouf, vous allez tous ensemble. C'est d'abord. Mais ça n'est pas le problème des chers amis. Pourquoi ? Ce que nous voulions le faire comme je vous disais,"
870.12,901.12," l'un d'immari, pour que vous puissiez voyager tranquillement le 10 morts, le... Il faut que vous ayez une impossibilité de faire le voyage, le dimanche, et qu'on puisse commencer le séminaire d'un dit et le termine immade. Vous avez... Vous m'entendez bien ? Vous y entrebléne d'audio là ? Non, non, si j'ai pas un problème d'audio, aussi que vous m'entendez."
901.12,931.12," Oui, c'est bon. Merci beaucoup. Qui nous rendent pour un bon oui, mais un arbonne vous pouvez faire du convoit de surage aussi. Et vous reliez, ça fait de plus j'ai faiteur 20 pour l'ion. Mais encore, convoit de surage avec saïd, avec cédrine, avec si mil, parce que c'est récili, et puis... Et puis, j'ai reau, mais également, ce n'est pas que loin, mais très loin, on peut organiser du convoit de surage, vous allez voir. Alors, vous avez une pire ? Oui, mais attention, on ne peut pas dire le dimanche,"
931.12,961.12," c'est vrai que le dimanche c'était un jour où on ne travaillait pas, donc on pouvait faire la route tranquillement. Mais, pour poser un autre, ça pose un autre problème, le fait de le faire en semaine, je vous ai dit que nous faisions que ça, les 23 et 24 novembre, si je regarde un calendrier, 23 et 24 novembre, c'est quand ? Et je dis, on dirait dire, ça veut dire qu'il faut voyager le 22. Donc, au-delà du fait que ce soit en septembre, enfin, mais c'est le métal du pro en fin de semaine,"
961.12,992.12," mais le 22 se remèdrent dit, celui des noix bien, c'est bien assez important, ça veut dire que si on vient la veille, parce qu'il y a beaucoup de routes, ça nous fait une journée débergevant, soutémenter à payer les séchères, de temps que les champs des agétés, puisque vous savez conformément à la loi, les formations à l'Ur sont financées par les agétés. Les agétés, ce qui ne reboursent plus,"
992.12,1024.12," les frais de déplacement et débergements comme il le faisait dans le facet. Ça a été une novice surprivée il y a deux ans, il devait le faire quand il m'a eu une arme, et puis on y a bonne, finalement on va passer. On va augmenter les placons de remboursement, c'est-à-dire vous avez droit à plus de formation, elle-même, mais par contre, pour le déplacement et les pertesements, vous vous lentiez les avis, mais vous vous débrouiller, vous avez des grandes versions. Donc ça veut dire que, en venant 22, imaginons qu'on mette, pour qu'on se comprenait bien,"
1024.12,1055.12," 22 plus, 23 et 24 novembre, pourquoi ça fait pas le plus, 22 plus, 23, 24 novembre, ça vous fait débourser en plus du voyage, une nuit d'autel en plus. Et c'est là que nous intervenons mes chers venis, parce que nous avons tout organisé cette année pour clier. Vous savez, à chaque fois que vous venez en séninaire,"
1055.12,1090.12," nous prenait à notre charge, bien entendu, partiellement financé par les agétifs pour la partie formation, c'était évident. Nous prenait à notre charge, votre récentration, c'est-à-dire les repas, tout ce que vous mangez, vous buvez, on essaye de prendre tout ça à notre charge. Et bien, cette année, nous avons ajouté une petite chose supplémentaire, l'ébergement et à notre charge. Ça veut dire que nous prenait à notre charge,"
1090.12,1122.12," l'ébergement du 22 au 23 et l'ébergement du 23 au 24 novembre. Ça veut dire que le but, ou le savait, c'est que cette formation ne soit pas à votre charge, ce soit à la note, et à celles des agifices pour la partie formation pure, nous vous coûtenz que le détaillissement. Les autres années vous payez les bershements plus s'est jamais."
1123.12,1153.12," Donc ça veut dire que, non seulement, je peux venir en avion pour reposer les remis, je ne sais pas si vous pouvez le poser là-bas. Ça veut dire que, non seulement, nous prenait en notre charge, l'ébergement, il est repas, plus soir, le petit déjeuner, les déjeuner, le repas, le sapat, le 23 novembre."
1153.12,1183.12," Au soir, le repas, un peu amélioré, on fait un peu la sête, et également, puisque c'est la center-parks, et ce que ça veut dire, c'est le center-parks. Ça veut bien. Prenez vos meilleurs beins. Alors prenez pas vos enfants, bien sûr, mais prenez vos meilleurs beins, parce que center-parks, vous le savez, alors ça, ce sont les petits logements,"
1183.12,1213.12," dans lesquels vous allez s'égerner, c'est ce qui s'appelle, des petits protèges. Mais au-delà center-parks, vous savez, c'est le endroit idéal pour les piscines tobogganes, barres mous, je ne sais pas, ça s'appelle la Commundo. Et la Commundo, nous n'incluons dans votre six jours. Ça veut dire que si vous avez la possibilité,"
1213.12,1245.12," la possibilité à la fois, parce que vous êtes élégie du point de vue des agéfices, mais ça, on osera, de manière détaillée indiviguellement avec chacun d'entre vous, c'est même moins timément l'opinette. Et vous êtes élégie par les agéfices. Et si vous avez la possibilité de vivre la veille, parce que vous n'avez pas de rendez-vous ce nom-là, ça veut dire que vous avez la possibilité d'arriver le 22. On va dire à partir de midi, et de passer la journée à center-parks,"
1245.12,1277.12," à bénéficier et à vous amuser dans le système à Commundo avec les tobogganes, les renverses, les bas, remont, etc. Et de profiter de toutes les installations de center-parks, c'est-à-dire mot frère Jumeau, qui est ici, vous prodenez, vous baladez, la plupart des activités qui sont pas plus dedans. Et ça, bien entendu, c'était votre disposition,"
1277.12,1308.12," et là, la veille. Le lendemain matin, le 23, on commence la formation elle-même, le 23 au soir, on a le dîner, le fameux dîner, que pour connaître les touches, après on fait un peu la fête, c'était bien, et le lendemain matin,"
1308.12,1341.12," on reprend la formation, et puis après l'hidi, on tortait les maillodons, entre temps on aura fait la formation, on aura déjeuné ensemble, dîner ensemble, pris des airs, des cassés, des rigolées, j'avais fait les clopes, j'avais fait les y à trop longtemps, donc je ne le ferai pas avec vous,"
1341.12,1372.12," mais ça paraît d'être, mais dans toutes les rencontres, voilà, et exactement ce que nous prévoyons, cette année, pour le séliminé, 2020 au 3. Alors, on confirme mon annulat, et puis finalement, on fait juste des lios, pas d'ici, hein, parce que si vous voulez, on peut faire que des lios, à la place, c'est le temps par exemple, ce sera plus simple pour tout le monde. Qu'est-ce que vous en pensez ?"
1372.12,1402.12," C'est une bonne nouvelle, c'est sympa, ou on fait des lios. Arrêtez, je ne fous plus depuis 6 jours, dit Patricia, oh, bravo, c'est la première semaine, c'est la plus dur. Pour l'horreur, on a vous avez tout mon soutien Patricia, vous allez, je mets tout mon coeur dedans, je suis à tes points, j'en ai basé, ça a été dur, j'en ai fait baser à toute l'animation et à tous les agents pendant un an et demi, croyez-moi, je suis vraiment, vraiment avec vous. Alors,"
1402.12,1433.12," Marjorie, une question, je vais activer votre micro-marjorie. Ou est-ce que je peux activer votre micro ? T'as-tas-tas-tas, Marjorie. C'est vraiment mieux foutu, c'est tout. Ça permet de retrouver les gens facilement plutôt de chercher pendant 3 heures. Allez, Marjorie, activer la parole, clique. Ça va arriver la quelque seconde, je vois que ça tourne, ça tourne, ça tourne, vous allez pouvoir poser votre question. Alors, tout le monde, posez les questions, j'ai vu qu'il y en a quelques j'ai une coin, qui était possée pour l'instant. Je suis réconcorde-lu. Vous m'entendez ou pas ?"
1433.12,1464.12," Vous entenderez, à dire, très très bien. Allo ? Oui, allo. Moi, je vous entendre très très mal du coup, maintenant. Alors, allez-y parler. Nous vous entendons bien. Ok. Oui, je demandais si la dernière nuit, donc la nuit du 24, on pouvait garder nos chambres. On offrait bien sûr, mais pour ceux qui repartent le lendemain. Alors, on va leur demander, je ne sais pas si c'est possible,"
1464.12,1495.12," peut-être, je vais leur demander. Pourquoi ? Parce que... Bah, je ne sais pas si c'est possible. Si ça se trouve, ils vont nous compter le week-end. Je vais leur demander. Je vais leur demander tout simplement, c'est aussi simple que ça, et remarquer si je fais attendez-ci. Si je fais ça, on va essayer de trouver la réponse à cette question-là. Voici si on peut la trouver, est-ce que on peut faire... Comme si on s'est une réservation, oui. Offre..."
1495.12,1526.12," La France de la nuit, est-ce que ça ? Si je fais... Que personne arrivait le 24 ? Est-ce que vous pouvez faire un départ le 25 ? Non. Vous êtes obligé de faire un départ le 26. Donc si vous faites ça, marjorie, ça vous impose de prendre la nuit du 24 au 25, qui du 25 au 26. Le week-end. La formule week-end. C'est d'ailleurs pour ça, d'ailleurs, qu'on n'a pas pu faire le 25. Parce que sinon, on était obligé de prendre"
1526.12,1556.12," l'inuit du... Vendredi au samedi au dimanche et du dimanche au 20. C'est pour ça qu'on n'a pas pu faire le 25. L'inuit mardi avait carrivé le dimanche comme on le souhaitait. Ok, donc en fait, il faut qu'on se trouve une chambre pas très loin, pour pouvoir rester la nuit supplémentaire. Si vous souhaitez rester la nuit supplémentaire, on est fait, c'est ça qui s'audra faire. Ok, d'accord, super. Bon, moi, je n'ai pas répondu, si au moins je vais regarder ça. Ouais, ben... Ok, merci beaucoup, Marjorie. Alors..."
1556.12,1587.12," Merci à vous. Je vais retourner sur les questions et penses, puis j'en ai eu d'autres, hein, que j'ai pas encore eu le temps de lire. Euh... Oui, c'est vrai pour ceux qui avaient demandé à ce que ce soit le gratuit, bah, tout est gratuit. On est fait, alors, sans que le déplacement est bien sûr. Merci à la lutte pour les bergements. C'est trop sympa. Euh... Oui, en fait, jusqu'à présent, enfin, non, jusqu'à... Il y a deux ans, c'est tout le fait au présent. Les asufis vous rembourser,"
1587.12,1618.12," fort, effectivement, les frais de déplacement et l'ébergement, ce qui nous font plus. Et la raison pour laquelle on s'est creusé la tête, nous, comment on prend en charge l'ébergement également. A-t-il leur démarrera la formation le 23-3 ? À la formation le 23-3, vous voyez, c'est le rendez-vous de formation pur. Ça démarrera vers nos uns de 30. Entre nos uns de 30 et 10 heures, comme à chaque lumière, c'est comme ça. À des mains, entre nos... C'est-à-dire que tranquillement, tout le monde arrive, à partir de 9h, 9h15,"
1618.12,1648.12," il faut arriver entre 9h30 et 10h. À 10h, on considère que tout le monde doit être là. Je veux repartir le 25h matin pour ne pas couper la formation à 16h, 24h, j'ai près de 500 km, c'est prévu, je comprends tout à fait. Je comprends tout à fait carrément la classe, tu dirais, la classe à l'Elas. Super, très bon choix, très bonne nouvelle pour Beatrice. Pour Beatrice, si tu les coules, on n'a pas beaucoup de routes à faire. Pieres et résident avec les violins."
1648.12,1679.12," Pierre, ce serait tellement chouette que tu es. C'est une bonne idée si un maximum de monde vient de violon. Ah bah oui, le but, c'est bien, à l'Ordrpillon, à l'Enie-Foiraison, alors un mafiguille ou le Dordogne, bien au moment d'être en, c'est vraiment le but, c'est que le maximum de gens viennent qu'on se rendent, on puisse discuter, rigoler. Je vous dis vraiment, on essaie de tout organiser pour posséder au maximum la convivialité. C'est vraiment le thème, le modeur de ce nimmer,"
1679.12,1710.12," c'est la convivialité. On se retrouve tous, comme on avait une grande plaisir à se retrouver après le... pour se vous donner les Covid. On se retrouve tous, une heure de journée dans une période, peu morose, il y a des guerres partout, il y a des horreurs absolument partout, il y a la crée, il y a plein de chants, sa chambre retrouvée, il reprendra un petit peu le sourire. Fils, c'est sûr, pour votre choix, dit Camille, merci beaucoup. Moi aussi j'arrêtais de fumer, bravo à vous et le dit,"
1710.12,1741.12," bravo, il faut tenir cette durée, mais il faut tenir que c'est possible la preuve. Moi j'étais à quel lit de paquet un jour. Il y avait des jours, j'étais à trois paquets, on va dire, entre trois paquets inies et deux paquets toujours de moyenne, certains jours, deux paquets, deux paquets inies, voire trois paquets. Si j'ai réussi, c'est vraiment que c'est à votre portée, il me l'a chez pas. Celle-teur Parc, lequel, j'ai peu le chou, au moment où vous avez dit le lieu, eh bien c'est le centre-parc, le mois au d'un, qui est là qui est entre toi,"
1741.12,1772.12," on va dire, époitier. D'ailleurs, entre toi et poitier, je sais pas si vous souvenez. Il y a un ami, mais si je prends une carte, une France pour ceux d'entre vous qui avaient été là à cette di ou pour les fidèles parmi les fidèles,"
1772.12,1804.12," si je prends une carte de France, que en faisant une ligne entre eux, j'avais dit la prochaine et l'osanne. On va faire comme ça. Et c'est le bordin qui a qu'à quel endroit il est justement, on a dit que c'était à mon port, le bordin,"
1804.12,1834.12," c'est dans Interparc, je vais désoumier à nouveau. Ça nous mettra la petite goûte Google, qui va nous permettre, vous le voyez, donc c'est ces petites goûts qui là, qui vous vous souvenez, j'ai essayé le ligne, par exemple, nous, on est ensemble, nous, on a vioncelles lignes, entre la rochelle et l'osanne. Et j'avais dit, la société tu raca, un petit peu au dessus de ça,"
1834.12,1865.12," si on fait cette ligne. Et regardez, je ne vous avais pas menti, je vous avais dit, et du lactement, la vérité, une ligne entre la rochelle et l'osanne, et on est, oui, l'osanne est un petit peu, et on est dans la moitié nord de la France, on est juste au dessus, le contrat est rempli, le contrat est rempli."
1865.12,1895.12," On est dans la moitié nord, mais pas tout au nord quand même. On reste super centra, super, super, super centra. Bonne idée, Marjorie, merci à toi de y avoir pensé. Alors, oui, c'est question, oui, bien sûr, bien sûr. Je crois que c'était une merci à toi, Marjorie, d'avoir pensé, allez faire ça à cette tour. Bonne idée à moi, mais si c'était pour la question, je l'a laissé à Marjorie, grand droit à ces arts,"
1895.12,1925.12," c'est à partir à ce art, et à Dieu, ce qui a partir à Dieu. Je fais le prosélicisme, mais c'est le dicton complet, tout le monde. Je ne veux pas le connerie, mais je ne sais pas quoi. Je veux que je fais à tuiser une phrase, mais en tant qu'on a les prédentations pour la Nucane physiquement, on était encore à Surèles. Vous imaginez à quelle point c'était il y a longtemps, et j'explique à l'audience et les candidats, si vous les rejoindre à Lukaire dans cette époque,"
1925.12,1957.04," à propos de la maquette attaque, je vous ai dit, vous allez évangénier, vous clivions sur cette bonne pratique. Et là, il y a une bonne bonne personne qui saît qu'on ne peut l'air, quoi vous allez dire, vangéliser, mais c'est un scandale, je pense, écoute mes médients, ça va bien. Si prendre des problèmes avec le vocabulaire, c'est toi qui a un saucy, c'est pas mort. Alors on est plusieurs dans les hébergements, comment s'est-on organisé ? Oui, c'est une question pratique très pertinente. Vous allez être effectivement dans les hébergements, alors vous allez partager les hébergements"
1957.04,1990.0," mais à de n'importe quelle manière. Alors c'est ici que je vois, parce que comme vous le voyez, vous allez être hébergés dans ce qu'on appelle des cotèles. Les cotèles se sont les petites maisons, j'ai sépéré, voilà, ce sont des petites maisons. Comme c'est là. Voilà. Dans lesquels il y a un salon, une cuisine, bah d'ailleurs je crois avoir quelques photos que j'ai prise moi-même avant montrer, donc je vais prendre ça tout de suite."
1990.0,2020.04," Ce sont des petites maisons, des petites maisons, voyons, en bois, les yeux à côté des autres avec une petite thérasse, un petit truc échecarière. C'est plutôt mignon, c'est propre, j'y suis d'alien. Je suis d'aller moi-même vérifier, donc ce ne sont pas des hop-là. On ne va pas un endroit où on ne sait pas du tout comment quoi faire semblent. Donc ce sont des petites maisons plutôt zolies."
2020.04,2051.44," Je vais essayer de prouver des photos, là, je sors ça dans un autre navigateur. Alors, je suis la même chose qui est. J'ai cherché des photos dans le Google Photos et je vais aller directement dans le lieu en question, comme ça, ça va me permettre de vous montrer exactement les photos que j'ai prise moi-même. Et pour répondre à la question de Bélodie, vous allez en effet partager ces hébergements. Vous allez partager ces hébergements."
2051.44,2082.12," Alors, il faut que j'aille tant les lieux. Est-ce que je me rende à l'endroit où je suis, l'année ? Mais comment les ventes partager les hébergements ? Nous avons tenu absolument à ce que ces trois mortons, le nom de la ville, pas. Et je ne vous dis pas de bêtises. C'est ça. C'est bien morton le nom de la ville."
2082.12,2112.12," Donc, moi-même, c'est pas des trucs de leur service marketing, je ne sais pas quoi. Alors ça, je suis en des… Je suis dans des petits cultures de bois. C'est joli, c'est bien fait. Ça, c'est pris de la photo de la smette de ma voiture. Donc vous allez également à un étro-viseur qui vous est offert, si vous êtes heureux, et bien, par là, du Carmélien Mobilier, ça c'est l'entrée. Parce que c'est le petit point quand on arrive à l'entrée."
2112.12,2142.12," Ça, c'est une tonne de… Si vous êtes en train de tomber, voici un petit lac, un arbre, le petit petit jeulier, un petit chambilion au bois. Très, très, très, très. Alors, voilà les côtés. Ça, c'est une petite allée qui sert pas entre les côtèges. Les côtèges sont les 20 à côté des autres. Voici, typiquement, à droite, là, un côté, je donne lequel vous serrez hébergé. Alors, chaque côté, comprendre son des trucs à mille,"
2142.12,2173.12," en fait, mon nom à mille. Donc, il y a des chambres, avec des dmaux ou des dix simples, etc. On a pu organiser les choses de sort à ce que la nous a dit dans un côté. Donc, on est en train de faire un côté, une autre, voici l'entrée, voici une chambre avec deux licences. Voici les toilettes. Même les toutes petites personnes comme moi, voyaient, peuvent aller au toilette en toute sécurité. Donc, vous voyez que j'ai bien choisi les choses. Ça, c'est moi. Ah, vous avez donc la preuve que c'est bien moi."
2173.12,2206.12," Vous voyez le vin à barbu, qui a… Vous avez la preuve que ça n'a pas été fait par les services par kétin de cette percoise. Vous voyez les salles de bain, c'est propre. C'est propre, c'est bien séchueux, c'est bien foutu. Chambre double. Avec grand silateur, parce qu'il n'y a pas encore la clime. On s'en moque, on se sent en devant. On n'aura pas besoin de la clime. Il y a aussi des petites terras. Et voici, ça, c'est le coin cuisine."
2206.12,2238.12," Le salon. Le cuisine la cuisimette avec machine à café, c'est dans le salon. Et voici, vu de l'extérieur, un côté. Nous avons tenu à ce que vous partagez des côtés. Oui, mais vous ne partagez pas des chambres. Chacun d'entre vous sera dans une chambre individuelle. Oui, on partagera la cuisine, la sainte terre, la trolette, etc."
2238.12,2269.12," Les chacres d'entre vous aura sa chambre. Il n'y aura pas de deux personnes dans une même chambre. On a vraiment tenu à organiser les chers sols-sins. Il n'y aura pas de chambre de partager. Vous pourriez bien entendu nous dire que moi, je veux être avec un tel mot copain, ma chambre, etc. Par contre, vous l'immégez les bien. Nous ne ferons pas. Si même pas la peine de le demander, c'est nous, de partager une petite. Les dames seront avec les dames,"
2269.12,2300.12," les messieurs seront avec les messieurs. Et même si vous dites, oh, ben oui, moi, c'est vrai bien, être avec ma copineur. Non. On s'est réé, moi, je ne suis pas marié, je ne peux se chêne pas le péché. Là, je déconnerai vraiment. C'est bien, il y en a deux, trois, mais quand on est là, il va loin quand même, il y a un débit de gèvre. C'est une grève la verrou. Ce d'entre vous qui me connaissez peu le comprendre, il y a de la fadreau, je suis le spécialiste et je suis l'équipé. Je suis ravie de découvrir le bois ou d'un."
